"COUNTRY","Country","SERIES","Series","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"SWE","Sweden","USDPPP","In 2021 constant prices at 2021 USD PPPs","2012","2012","USD","US Dollar","0","Units","2021","2021",44447.1311275595,,
"SWE","Sweden","USDPPP","In 2021 constant prices at 2021 USD PPPs","2013","2013","USD","US Dollar","0","Units","2021","2021",44938.7002392389,,
"SWE","Sweden","USDPPP","In 2021 constant prices at 2021 USD PPPs","2014","2014","USD","US Dollar","0","Units","2021","2021",45438.5366167834,,
"SWE","Sweden","USDPPP","In 2021 constant prices at 2021 USD PPPs","2015","2015","USD","US Dollar","0","Units","2021","2021",46131.9717938222,,
"SWE","Sweden","USDPPP","In 2021 constant prices at 2021 USD PPPs","2016","2016","USD","US Dollar","0","Units","2021","2021",46848.5439208102,,
"SWE","Sweden","USDPPP","In 2021 constant prices at 2021 USD PPPs","2017","2017","USD","US Dollar","0","Units","2021","2021",47100.7117172587,,
"SWE","Sweden","USDPPP","In 2021 constant prices at 2021 USD PPPs","2018","2018","USD","US Dollar","0","Units","2021","2021",47338.8314394413,,
"SWE","Sweden","USDPPP","In 2021 constant prices at 2021 USD PPPs","2019","2019","USD","US Dollar","0","Units","2021","2021",47834.7225355909,,
"SWE","Sweden","USDPPP","In 2021 constant prices at 2021 USD PPPs","2020","2020","USD","US Dollar","0","Units","2021","2021",48430.2302010573,,
"SWE","Sweden","USDPPP","In 2021 constant prices at 2021 USD PPPs","2021","2021","USD","US Dollar","0","Units","2021","2021",48951.1026657769,,
"CHE","Switzerland","USDPPP","In 2021 constant prices at 2021 USD PPPs","2000","2000","USD","US Dollar","0","Units","2021","2021",58128.6187055064,,
"CHE","Switzerland","USDPPP","In 2021 constant prices at 2021 USD PPPs","2001","2001","USD","US Dollar","0","Units","2021","2021",61373.7629099651,,
"CHE","Switzerland","USDPPP","In 2021 constant prices at 2021 USD PPPs","2002","2002","USD","US Dollar","0","Units","2021","2021",62610.7782619798,,
"CHE","Switzerland","USDPPP","In 2021 constant prices at 2021 USD PPPs","2003","2003","USD","US Dollar","0","Units","2021","2021",62289.1522143942,,
"CHE","Switzerland","USDPPP","In 2021 constant prices at 2021 USD PPPs","2004","2004","USD","US Dollar","0","Units","2021","2021",61842.146069176,,
"CHE","Switzerland","USDPPP","In 2021 constant prices at 2021 USD PPPs","2005","2005","USD","US Dollar","0","Units","2021","2021",62811.3433809162,,
"CHE","Switzerland","USDPPP","In 2021 constant prices at 2021 USD PPPs","2006","2006","USD","US Dollar","0","Units","2021","2021",62992.732341208,,
"CHE","Switzerland","USDPPP","In 2021 constant prices at 2021 USD PPPs","2007","2007","USD","US Dollar","0","Units","2021","2021",63742.5679967119,,
"CHE","Switzerland","USDPPP","In 2021 constant prices at 2021 USD PPPs","2008","2008","USD","US Dollar","0","Units","2021","2021",64062.6491606269,,
"CHE","Switzerland","USDPPP","In 2021 constant prices at 2021 USD PPPs","2009","2009","USD","US Dollar","0","Units","2021","2021",65370.8201237744,,
"CHE","Switzerland","USDPPP","In 2021 constant prices at 2021 USD PPPs","2010","2010","USD","US Dollar","0","Units","2021","2021",65019.3201670911,,
"CHE","Switzerland","USDPPP","In 2021 constant prices at 2021 USD PPPs","2011","2011","USD","US Dollar","0","Units","2021","2021",65447.0664179713,,
"CHE","Switzerland","USDPPP","In 2021 constant prices at 2021 USD PPPs","2012","2012","USD","US Dollar","0","Units","2021","2021",66424.6865031922,,
"CHE","Switzerland","USDPPP","In 2021 constant prices at 2021 USD PPPs","2013","2013","USD","US Dollar","0","Units","2021","2021",67235.8450748468,,
"CHE","Switzerland","USDPPP","In 2021 constant prices at 2021 USD PPPs","2014","2014","USD","US Dollar","0","Units","2021","2021",67348.3284875262,,
"CHE","Switzerland","USDPPP","In 2021 constant prices at 2021 USD PPPs","2015","2015","USD","US Dollar","0","Units","2021","2021",67731.0641888089,,
"CHE","Switzerland","USDPPP","In 2021 constant prices at 2021 USD PPPs","2016","2016","USD","US Dollar","0","Units","2021","2021",67225.2712716855,,
"CHE","Switzerland","USDPPP","In 2021 constant prices at 2021 USD PPPs","2017","2017","USD","US Dollar","0","Units","2021","2021",66913.3587006029,,
"CHE","Switzerland","USDPPP","In 2021 constant prices at 2021 USD PPPs","2018","2018","USD","US Dollar","0","Units","2021","2021",66722.9175098538,,
"CHE","Switzerland","USDPPP","In 2021 constant prices at 2021 USD PPPs","2019","2019","USD","US Dollar","0","Units","2021","2021",68121.6093336129,,
"CHE","Switzerland","USDPPP","In 2021 constant prices at 2021 USD PPPs","2020","2020","USD","US Dollar","0","Units","2021","2021",67105.0181009114,,
"CHE","Switzerland","USDPPP","In 2021 constant prices at 2021 USD PPPs","2021","2021","USD","US Dollar","0","Units","2021","2021",68957.4526836708,,
"GBR","United Kingdom","USDPPP","In 2021 constant prices at 2021 USD PPPs","2000","2000","USD","US Dollar","0","Units","2021","2021",40560.7801323258,,
"GBR","United Kingdom","USDPPP","In 2021 constant prices at 2021 USD PPPs","2001","2001","USD","US Dollar","0","Units","2021","2021",42104.3090903274,,
"GBR","United Kingdom","USDPPP","In 2021 constant prices at 2021 USD PPPs","2002","2002","USD","US Dollar","0","Units","2021","2021",42699.2729339747,,
"GBR","United Kingdom","USDPPP","In 2021 constant prices at 2021 USD PPPs","2003","2003","USD","US Dollar","0","Units","2021","2021",43911.1917690286,,
"GBR","United Kingdom","USDPPP","In 2021 constant prices at 2021 USD PPPs","2004","2004","USD","US Dollar","0","Units","2021","2021",45191.3465638847,,
"GBR","United Kingdom","USDPPP","In 2021 constant prices at 2021 USD PPPs","2005","2005","USD","US Dollar","0","Units","2021","2021",45236.1160365774,,
"GBR","United Kingdom","USDPPP","In 2021 constant prices at 2021 USD PPPs","2006","2006","USD","US Dollar","0","Units","2021","2021",46501.3946527842,,
"GBR","United Kingdom","USDPPP","In 2021 constant prices at 2021 USD PPPs","2007","2007","USD","US Dollar","0","Units","2021","2021",47698.9078120867,,
"GBR","United Kingdom","USDPPP","In 2021 constant prices at 2021 USD PPPs","2008","2008","USD","US Dollar","0","Units","2021","2021",46589.5238514264,,
"GBR","United Kingdom","USDPPP","In 2021 constant prices at 2021 USD PPPs","2009","2009","USD","US Dollar","0","Units","2021","2021",46709.5561354924,,
"GBR","United Kingdom","USDPPP","In 2021 constant prices at 2021 USD PPPs","2010","2010","USD","US Dollar","0","Units","2021","2021",46909.8895566434,,
"GBR","United Kingdom","USDPPP","In 2021 constant prices at 2021 USD PPPs","2011","2011","USD","US Dollar","0","Units","2021","2021",46073.2716851121,,
"GBR","United Kingdom","USDPPP","In 2021 constant prices at 2021 USD PPPs","2012","2012","USD","US Dollar","0","Units","2021","2021",45524.8720256628,,
"GBR","United Kingdom","USDPPP","In 2021 constant prices at 2021 USD PPPs","2013","2013","USD","US Dollar","0","Units","2021","2021",46021.9566473194,,
"GBR","United Kingdom","USDPPP","In 2021 constant prices at 2021 USD PPPs","2014","2014","USD","US Dollar","0","Units","2021","2021",46045.380666781,,
"GBR","United Kingdom","USDPPP","In 2021 constant prices at 2021 USD PPPs","2015","2015","USD","US Dollar","0","Units","2021","2021",46812.6317066422,,
"GBR","United Kingdom","USDPPP","In 2021 constant prices at 2021 USD PPPs","2016","2016","USD","US Dollar","0","Units","2021","2021",47512.2430245162,,
"GBR","United Kingdom","USDPPP","In 2021 constant prices at 2021 USD PPPs","2017","2017","USD","US Dollar","0","Units","2021","2021",47613.8896284349,,
"GBR","United Kingdom","USDPPP","In 2021 constant prices at 2021 USD PPPs","2018","2018","USD","US Dollar","0","Units","2021","2021",47872.0636136948,,
"GBR","United Kingdom","USDPPP","In 2021 constant prices at 2021 USD PPPs","2019","2019","USD","US Dollar","0","Units","2021","2021",48615.8690884243,,
"GBR","United Kingdom","USDPPP","In 2021 constant prices at 2021 USD PPPs","2020","2020","USD","US Dollar","0","Units","2021","2021",48563.7642841697,,
"GBR","United Kingdom","USDPPP","In 2021 constant prices at 2021 USD PPPs","2021","2021","USD","US Dollar","0","Units","2021","2021",49979.2556841196,,
"USA","United States","USDPPP","In 2021 constant prices at 2021 USD PPPs","2000","2000","USD","US Dollar","0","Units","2021","2021",57498.9035174666,,
"USA","United States","USDPPP","In 2021 constant prices at 2021 USD PPPs","2001","2001","USD","US Dollar","0","Units","2021","2021",57939.6628556631,,
"USA","United States","USDPPP","In 2021 constant prices at 2021 USD PPPs","2002","2002","USD","US Dollar","0","Units","2021","2021",58405.4792323863,,
"USA","United States","USDPPP","In 2021 constant prices at 2021 USD PPPs","2003","2003","USD","US Dollar","0","Units","2021","2021",59033.8390062937,,
"USA","United States","USDPPP","In 2021 constant prices at 2021 USD PPPs","2004","2004","USD","US Dollar","0","Units","2021","2021",60127.4044432791,,
"USA","United States","USDPPP","In 2021 constant prices at 2021 USD PPPs","2005","2005","USD","US Dollar","0","Units","2021","2021",60184.2170112976,,
"USA","United States","USDPPP","In 2021 constant prices at 2021 USD PPPs","2006","2006","USD","US Dollar","0","Units","2021","2021",61084.8868645938,,
"USA","United States","USDPPP","In 2021 constant prices at 2021 USD PPPs","2007","2007","USD","US Dollar","0","Units","2021","2021",62241.945889786,,
"USA","United States","USDPPP","In 2021 constant prices at 2021 USD PPPs","2008","2008","USD","US Dollar","0","Units","2021","2021",62088.5034386166,,
"USA","United States","USDPPP","In 2021 constant prices at 2021 USD PPPs","2009","2009","USD","US Dollar","0","Units","2021","2021",62711.3094375679,,
"USA","United States","USDPPP","In 2021 constant prices at 2021 USD PPPs","2010","2010","USD","US Dollar","0","Units","2021","2021",63264.8102323846,,
"USA","United States","USDPPP","In 2021 constant prices at 2021 USD PPPs","2011","2011","USD","US Dollar","0","Units","2021","2021",63349.4306680621,,
"USA","United States","USDPPP","In 2021 constant prices at 2021 USD PPPs","2012","2012","USD","US Dollar","0","Units","2021","2021",63890.2255306466,,
"USA","United States","USDPPP","In 2021 constant prices at 2021 USD PPPs","2013","2013","USD","US Dollar","0","Units","2021","2021",63587.7730747805,,
"USA","United States","USDPPP","In 2021 constant prices at 2021 USD PPPs","2014","2014","USD","US Dollar","0","Units","2021","2021",64513.4410631374,,
"USA","United States","USDPPP","In 2021 constant prices at 2021 USD PPPs","2015","2015","USD","US Dollar","0","Units","2021","2021",66139.5133731373,,
"USA","United States","USDPPP","In 2021 constant prices at 2021 USD PPPs","2016","2016","USD","US Dollar","0","Units","2021","2021",66259.724729521,,
"USA","United States","USDPPP","In 2021 constant prices at 2021 USD PPPs","2017","2017","USD","US Dollar","0","Units","2021","2021",66933.9728439335,,
"USA","United States","USDPPP","In 2021 constant prices at 2021 USD PPPs","2018","2018","USD","US Dollar","0","Units","2021","2021",67663.8360775703,,
"USA","United States","USDPPP","In 2021 constant prices at 2021 USD PPPs","2019","2019","USD","US Dollar","0","Units","2021","2021",68842.3066162042,,
"USA","United States","USDPPP","In 2021 constant prices at 2021 USD PPPs","2020","2020","USD","US Dollar","0","Units","2021","2021",72806.7540079049,,
"USA","United States","USDPPP","In 2021 constant prices at 2021 USD PPPs","2021","2021","USD","US Dollar","0","Units","2021","2021",74737.8453542402,,
"MEX","Mexico","CPNCU","Current prices in NCU","2000","2000","MXN","Mexican Peso","0","Units",,,73705.7050489727,,
"MEX","Mexico","CPNCU","Current prices in NCU","2001","2001","MXN","Mexican Peso","0","Units",,,81474.680027596,,
"MEX","Mexico","CPNCU","Current prices in NCU","2002","2002","MXN","Mexican Peso","0","Units",,,85092.5992522885,,
"MEX","Mexico","CPNCU","Current prices in NCU","2003","2003","MXN","Mexican Peso","0","Units",,,90118.8808774824,,
"MEX","Mexico","CPNCU","Current prices in NCU","2004","2004","MXN","Mexican Peso","0","Units",,,94334.157247455,,
"MEX","Mexico","CPNCU","Current prices in NCU","2005","2005","MXN","Mexican Peso","0","Units",,,100566.189888107,,
"MEX","Mexico","CPNCU","Current prices in NCU","2006","2006","MXN","Mexican Peso","0","Units",,,105125.019423309,,
"MEX","Mexico","CPNCU","Current prices in NCU","2007","2007","MXN","Mexican Peso","0","Units",,,111237.445165779,,
"MEX","Mexico","CPNCU","Current prices in NCU","2008","2008","MXN","Mexican Peso","0","Units",,,117185.459586482,,
"MEX","Mexico","CPNCU","Current prices in NCU","2009","2009","MXN","Mexican Peso","0","Units",,,122011.648736007,,
"MEX","Mexico","CPNCU","Current prices in NCU","2010","2010","MXN","Mexican Peso","0","Units",,,120377.927143668,,
"MEX","Mexico","CPNCU","Current prices in NCU","2011","2011","MXN","Mexican Peso","0","Units",,,127861.341895746,,
"MEX","Mexico","CPNCU","Current prices in NCU","2012","2012","MXN","Mexican Peso","0","Units",,,132165.716479689,,
"MEX","Mexico","CPNCU","Current prices in NCU","2013","2013","MXN","Mexican Peso","0","Units",,,137356.963121185,,
"MEX","Mexico","CPNCU","Current prices in NCU","2014","2014","MXN","Mexican Peso","0","Units",,,143390.547028598,,
"MEX","Mexico","CPNCU","Current prices in NCU","2015","2015","MXN","Mexican Peso","0","Units",,,149226.355690469,,
"MEX","Mexico","CPNCU","Current prices in NCU","2016","2016","MXN","Mexican Peso","0","Units",,,154450.323554476,,
"MEX","Mexico","CPNCU","Current prices in NCU","2017","2017","MXN","Mexican Peso","0","Units",,,161918.453033388,,
"MEX","Mexico","CPNCU","Current prices in NCU","2018","2018","MXN","Mexican Peso","0","Units",,,171922.64191683,,
"MEX","Mexico","CPNCU","Current prices in NCU","2019","2019","MXN","Mexican Peso","0","Units",,,180046.429074546,,
"MEX","Mexico","CPNCU","Current prices in NCU","2020","2020","MXN","Mexican Peso","0","Units",,,180915.662344658,,
"MEX","Mexico","CPNCU","Current prices in NCU","2021","2021","MXN","Mexican Peso","0","Units",,,182129.723079324,,
"MEX","Mexico","CNPNCU","2021 constant prices and NCU","2000","2000","MXN","Mexican Peso","0","Units","2021","2021",191890.192901524,,
"MEX","Mexico","CNPNCU","2021 constant prices and NCU","2001","2001","MXN","Mexican Peso","0","Units","2021","2021",203003.929539895,,
"MEX","Mexico","CNPNCU","2021 constant prices and NCU","2002","2002","MXN","Mexican Peso","0","Units","2021","2021",202207.738955576,,
"MEX","Mexico","CNPNCU","2021 constant prices and NCU","2003","2003","MXN","Mexican Peso","0","Units","2021","2021",205757.232985708,,
"MEX","Mexico","CNPNCU","2021 constant prices and NCU","2004","2004","MXN","Mexican Peso","0","Units","2021","2021",206738.722956602,,
"MEX","Mexico","CNPNCU","2021 constant prices and NCU","2005","2005","MXN","Mexican Peso","0","Units","2021","2021",208155.743010553,,
"MEX","Mexico","CNPNCU","2021 constant prices and NCU","2006","2006","MXN","Mexican Peso","0","Units","2021","2021",207802.519734388,,
"MEX","Mexico","CNPNCU","2021 constant prices and NCU","2007","2007","MXN","Mexican Peso","0","Units","2021","2021",208599.14446897,,
"MEX","Mexico","CNPNCU","2021 constant prices and NCU","2008","2008","MXN","Mexican Peso","0","Units","2021","2021",206803.593423487,,
"MEX","Mexico","CNPNCU","2021 constant prices and NCU","2009","2009","MXN","Mexican Peso","0","Units","2021","2021",208470.83829058,,
"MEX","Mexico","CNPNCU","2021 constant prices and NCU","2010","2010","MXN","Mexican Peso","0","Units","2021","2021",195302.004535369,,
"MEX","Mexico","CNPNCU","2021 constant prices and NCU","2011","2011","MXN","Mexican Peso","0","Units","2021","2021",197055.775058533,,
"MEX","Mexico","CNPNCU","2021 constant prices and NCU","2012","2012","MXN","Mexican Peso","0","Units","2021","2021",193515.629821847,,
"MEX","Mexico","CNPNCU","2021 constant prices and NCU","2013","2013","MXN","Mexican Peso","0","Units","2021","2021",193653.932519609,,
"MEX","Mexico","CNPNCU","2021 constant prices and NCU","2014","2014","MXN","Mexican Peso","0","Units","2021","2021",194022.558808816,,
"MEX","Mexico","CNPNCU","2021 constant prices and NCU","2015","2015","MXN","Mexican Peso","0","Units","2021","2021",196543.189936023,,
"MEX","Mexico","CNPNCU","2021 constant prices and NCU","2016","2016","MXN","Mexican Peso","0","Units","2021","2021",194230.034483791,,
"MEX","Mexico","CNPNCU","2021 constant prices and NCU","2017","2017","MXN","Mexican Peso","0","Units","2021","2021",193717.146130141,,
"MEX","Mexico","CNPNCU","2021 constant prices and NCU","2018","2018","MXN","Mexican Peso","0","Units","2021","2021",198038.60581933,,
"MEX","Mexico","CNPNCU","2021 constant prices and NCU","2019","2019","MXN","Mexican Peso","0","Units","2021","2021",199911.574121993,,
"MEX","Mexico","CNPNCU","2021 constant prices and NCU","2020","2020","MXN","Mexican Peso","0","Units","2021","2021",193522.358166413,,
"MEX","Mexico","CNPNCU","2021 constant prices and NCU","2021","2021","MXN","Mexican Peso","0","Units","2021","2021",182129.723079324,,
"MEX","Mexico","USDPPP","In 2021 constant prices at 2021 USD PPPs","2000","2000","USD","US Dollar","0","Units","2021","2021",17309.7202701433,,
"MEX","Mexico","USDPPP","In 2021 constant prices at 2021 USD PPPs","2001","2001","USD","US Dollar","0","Units","2021","2021",18312.2502559511,,
"MEX","Mexico","USDPPP","In 2021 constant prices at 2021 USD PPPs","2002","2002","USD","US Dollar","0","Units","2021","2021",18240.4287830145,,
"MEX","Mexico","USDPPP","In 2021 constant prices at 2021 USD PPPs","2003","2003","USD","US Dollar","0","Units","2021","2021",18560.6158016062,,
"MEX","Mexico","USDPPP","In 2021 constant prices at 2021 USD PPPs","2004","2004","USD","US Dollar","0","Units","2021","2021",18649.152462012,,
"MEX","Mexico","USDPPP","In 2021 constant prices at 2021 USD PPPs","2005","2005","USD","US Dollar","0","Units","2021","2021",18776.9767159783,,
"MEX","Mexico","USDPPP","In 2021 constant prices at 2021 USD PPPs","2006","2006","USD","US Dollar","0","Units","2021","2021",18745.113721779,,
"MEX","Mexico","USDPPP","In 2021 constant prices at 2021 USD PPPs","2007","2007","USD","US Dollar","0","Units","2021","2021",18816.9743578406,,
"MEX","Mexico","USDPPP","In 2021 constant prices at 2021 USD PPPs","2008","2008","USD","US Dollar","0","Units","2021","2021",18655.0041922051,,
"MEX","Mexico","USDPPP","In 2021 constant prices at 2021 USD PPPs","2009","2009","USD","US Dollar","0","Units","2021","2021",18805.4003215479,,
"MEX","Mexico","USDPPP","In 2021 constant prices at 2021 USD PPPs","2010","2010","USD","US Dollar","0","Units","2021","2021",17617.4874577378,,
"MEX","Mexico","USDPPP","In 2021 constant prices at 2021 USD PPPs","2011","2011","USD","US Dollar","0","Units","2021","2021",17775.6887535672,,
"MEX","Mexico","USDPPP","In 2021 constant prices at 2021 USD PPPs","2012","2012","USD","US Dollar","0","Units","2021","2021",17456.3450558194,,
"MEX","Mexico","USDPPP","In 2021 constant prices at 2021 USD PPPs","2013","2013","USD","US Dollar","0","Units","2021","2021",17468.8208419692,,
"MEX","Mexico","USDPPP","In 2021 constant prices at 2021 USD PPPs","2014","2014","USD","US Dollar","0","Units","2021","2021",17502.0732862651,,
"MEX","Mexico","USDPPP","In 2021 constant prices at 2021 USD PPPs","2015","2015","USD","US Dollar","0","Units","2021","2021",17729.4503035916,,
"MEX","Mexico","USDPPP","In 2021 constant prices at 2021 USD PPPs","2016","2016","USD","US Dollar","0","Units","2021","2021",17520.7889165033,,
"MEX","Mexico","USDPPP","In 2021 constant prices at 2021 USD PPPs","2017","2017","USD","US Dollar","0","Units","2021","2021",17474.5231131432,,
"MEX","Mexico","USDPPP","In 2021 constant prices at 2021 USD PPPs","2018","2018","USD","US Dollar","0","Units","2021","2021",17864.3463617808,,
"MEX","Mexico","USDPPP","In 2021 constant prices at 2021 USD PPPs","2019","2019","USD","US Dollar","0","Units","2021","2021",18033.3000581825,,
"MEX","Mexico","USDPPP","In 2021 constant prices at 2021 USD PPPs","2020","2020","USD","US Dollar","0","Units","2021","2021",17456.9519954475,,
"MEX","Mexico","USDPPP","In 2021 constant prices at 2021 USD PPPs","2021","2021","USD","US Dollar","0","Units","2021","2021",16429.2635893051,,
"ISR","Israel","USDPPP","In 2021 constant prices at 2021 USD PPPs","2000","2000","USD","US Dollar","0","Units","2021","2021",36017.7075849572,,
"ISR","Israel","USDPPP","In 2021 constant prices at 2021 USD PPPs","2001","2001","USD","US Dollar","0","Units","2021","2021",36541.6911580084,,
"ISR","Israel","USDPPP","In 2021 constant prices at 2021 USD PPPs","2002","2002","USD","US Dollar","0","Units","2021","2021",35176.9558316216,,
"ISR","Israel","USDPPP","In 2021 constant prices at 2021 USD PPPs","2003","2003","USD","US Dollar","0","Units","2021","2021",33974.9926911315,,
"ISR","Israel","USDPPP","In 2021 constant prices at 2021 USD PPPs","2004","2004","USD","US Dollar","0","Units","2021","2021",33488.567820238,,
"ISR","Israel","USDPPP","In 2021 constant prices at 2021 USD PPPs","2005","2005","USD","US Dollar","0","Units","2021","2021",33597.7414688303,,
"ISR","Israel","USDPPP","In 2021 constant prices at 2021 USD PPPs","2006","2006","USD","US Dollar","0","Units","2021","2021",34541.3735264742,,
"ISR","Israel","USDPPP","In 2021 constant prices at 2021 USD PPPs","2007","2007","USD","US Dollar","0","Units","2021","2021",34879.1254739486,,
"ISR","Israel","USDPPP","In 2021 constant prices at 2021 USD PPPs","2008","2008","USD","US Dollar","0","Units","2021","2021",34129.2929228828,,
"ISR","Israel","USDPPP","In 2021 constant prices at 2021 USD PPPs","2009","2009","USD","US Dollar","0","Units","2021","2021",33299.4397377855,,
"ISR","Israel","USDPPP","In 2021 constant prices at 2021 USD PPPs","2010","2010","USD","US Dollar","0","Units","2021","2021",33256.3842037834,,
"ISR","Israel","USDPPP","In 2021 constant prices at 2021 USD PPPs","2011","2011","USD","US Dollar","0","Units","2021","2021",33570.3851113729,,
"ISR","Israel","USDPPP","In 2021 constant prices at 2021 USD PPPs","2012","2012","USD","US Dollar","0","Units","2021","2021",34139.998140731,,
"ISR","Israel","USDPPP","In 2021 constant prices at 2021 USD PPPs","2013","2013","USD","US Dollar","0","Units","2021","2021",34272.5322849684,,
"ISR","Israel","USDPPP","In 2021 constant prices at 2021 USD PPPs","2014","2014","USD","US Dollar","0","Units","2021","2021",34521.1007783491,,
"ISR","Israel","USDPPP","In 2021 constant prices at 2021 USD PPPs","2015","2015","USD","US Dollar","0","Units","2021","2021",35546.0725838944,,
"ISR","Israel","USDPPP","In 2021 constant prices at 2021 USD PPPs","2016","2016","USD","US Dollar","0","Units","2021","2021",36928.6201001826,,
"ISR","Israel","USDPPP","In 2021 constant prices at 2021 USD PPPs","2017","2017","USD","US Dollar","0","Units","2021","2021",38066.6244881282,,
"ISR","Israel","USDPPP","In 2021 constant prices at 2021 USD PPPs","2018","2018","USD","US Dollar","0","Units","2021","2021",39142.8293233069,,
"ISR","Israel","USDPPP","In 2021 constant prices at 2021 USD PPPs","2019","2019","USD","US Dollar","0","Units","2021","2021",39960.0644052245,,
"ISR","Israel","USDPPP","In 2021 constant prices at 2021 USD PPPs","2020","2020","USD","US Dollar","0","Units","2021","2021",40047.2423853235,,
"ISR","Israel","USDPPP","In 2021 constant prices at 2021 USD PPPs","2021","2021","USD","US Dollar","0","Units","2021","2021",42164.806114266,,
"SVN","Slovenia","USDPPP","In 2021 constant prices at 2021 USD PPPs","2000","2000","USD","US Dollar","0","Units","2021","2021",29550.0301710629,,
"SVN","Slovenia","USDPPP","In 2021 constant prices at 2021 USD PPPs","2001","2001","USD","US Dollar","0","Units","2021","2021",30758.0079799206,,
"SVN","Slovenia","USDPPP","In 2021 constant prices at 2021 USD PPPs","2002","2002","USD","US Dollar","0","Units","2021","2021",30840.9483780953,,
"SVN","Slovenia","USDPPP","In 2021 constant prices at 2021 USD PPPs","2003","2003","USD","US Dollar","0","Units","2021","2021",31480.8044154671,,
"SVN","Slovenia","USDPPP","In 2021 constant prices at 2021 USD PPPs","2004","2004","USD","US Dollar","0","Units","2021","2021",33001.4945583241,,
"SVN","Slovenia","USDPPP","In 2021 constant prices at 2021 USD PPPs","2005","2005","USD","US Dollar","0","Units","2021","2021",34258.7762299857,,
"SVN","Slovenia","USDPPP","In 2021 constant prices at 2021 USD PPPs","2006","2006","USD","US Dollar","0","Units","2021","2021",35399.4133115559,,
"SVN","Slovenia","USDPPP","In 2021 constant prices at 2021 USD PPPs","2007","2007","USD","US Dollar","0","Units","2021","2021",36190.3153572177,,
"SVN","Slovenia","USDPPP","In 2021 constant prices at 2021 USD PPPs","2008","2008","USD","US Dollar","0","Units","2021","2021",36740.532786167,,
"SVN","Slovenia","USDPPP","In 2021 constant prices at 2021 USD PPPs","2009","2009","USD","US Dollar","0","Units","2021","2021",37051.6654424809,,
"SVN","Slovenia","USDPPP","In 2021 constant prices at 2021 USD PPPs","2010","2010","USD","US Dollar","0","Units","2021","2021",38123.3014451669,,
"SVN","Slovenia","USDPPP","In 2021 constant prices at 2021 USD PPPs","2011","2011","USD","US Dollar","0","Units","2021","2021",38007.4819267322,,
"SVN","Slovenia","USDPPP","In 2021 constant prices at 2021 USD PPPs","2012","2012","USD","US Dollar","0","Units","2021","2021",36882.5250569926,,
"SVN","Slovenia","USDPPP","In 2021 constant prices at 2021 USD PPPs","2013","2013","USD","US Dollar","0","Units","2021","2021",36279.0982532868,,
"SVN","Slovenia","USDPPP","In 2021 constant prices at 2021 USD PPPs","2014","2014","USD","US Dollar","0","Units","2021","2021",36999.8772267526,,
"SVN","Slovenia","USDPPP","In 2021 constant prices at 2021 USD PPPs","2015","2015","USD","US Dollar","0","Units","2021","2021",37779.3994336368,,
"SVN","Slovenia","USDPPP","In 2021 constant prices at 2021 USD PPPs","2016","2016","USD","US Dollar","0","Units","2021","2021",39241.7706665893,,
"SVN","Slovenia","USDPPP","In 2021 constant prices at 2021 USD PPPs","2017","2017","USD","US Dollar","0","Units","2021","2021",39962.1999122763,,
"SVN","Slovenia","USDPPP","In 2021 constant prices at 2021 USD PPPs","2018","2018","USD","US Dollar","0","Units","2021","2021",40664.4057933789,,
"SVN","Slovenia","USDPPP","In 2021 constant prices at 2021 USD PPPs","2019","2019","USD","US Dollar","0","Units","2021","2021",41860.1613488932,,
"SVN","Slovenia","USDPPP","In 2021 constant prices at 2021 USD PPPs","2020","2020","USD","US Dollar","0","Units","2021","2021",43309.7173070246,,
"SVN","Slovenia","USDPPP","In 2021 constant prices at 2021 USD PPPs","2021","2021","USD","US Dollar","0","Units","2021","2021",43892.4254044126,,
"EST","Estonia","USDPPP","In 2021 constant prices at 2021 USD PPPs","2000","2000","USD","US Dollar","0","Units","2021","2021",13049.698444745,,
"EST","Estonia","USDPPP","In 2021 constant prices at 2021 USD PPPs","2001","2001","USD","US Dollar","0","Units","2021","2021",13530.2838012494,,
"EST","Estonia","USDPPP","In 2021 constant prices at 2021 USD PPPs","2002","2002","USD","US Dollar","0","Units","2021","2021",14304.0787670199,,
"EST","Estonia","USDPPP","In 2021 constant prices at 2021 USD PPPs","2003","2003","USD","US Dollar","0","Units","2021","2021",15653.5315281134,,
"EST","Estonia","USDPPP","In 2021 constant prices at 2021 USD PPPs","2004","2004","USD","US Dollar","0","Units","2021","2021",16959.6804514333,,
"EST","Estonia","USDPPP","In 2021 constant prices at 2021 USD PPPs","2005","2005","USD","US Dollar","0","Units","2021","2021",18097.7567097939,,
"EST","Estonia","USDPPP","In 2021 constant prices at 2021 USD PPPs","2006","2006","USD","US Dollar","0","Units","2021","2021",19710.9213940617,,
"EST","Estonia","USDPPP","In 2021 constant prices at 2021 USD PPPs","2007","2007","USD","US Dollar","0","Units","2021","2021",22920.1293944947,,
"EST","Estonia","USDPPP","In 2021 constant prices at 2021 USD PPPs","2008","2008","USD","US Dollar","0","Units","2021","2021",23220.7975825552,,
"EST","Estonia","USDPPP","In 2021 constant prices at 2021 USD PPPs","2009","2009","USD","US Dollar","0","Units","2021","2021",22558.8749737426,,
"EST","Estonia","USDPPP","In 2021 constant prices at 2021 USD PPPs","2010","2010","USD","US Dollar","0","Units","2021","2021",22426.2977939124,,
